1,2.5649,0.0000,3,9,1523,2,1,0.002564103,0.002564103,0.156410256,0.258974359,0.002564103,0.002564103,0.387179487,0.002564103,0.182051282,0.002564103,1
0,3.1355,0.6931,0,5,0,0,0,0.002631579,0.344736842,0.002631579,0.107894737,0.002631579,0.002631579,0.002631579,0.134210526,0.081578947,0.318421053,0
1,7.9452,4.1109,0,0,682,3,1,0.001538462,0.155384615,0.001538462,0.001538462,0.001538462,0.309230769,0.047692308,0.063076923,0.416923077,0.001538462,1
0,0.0000,0.0000,1,1,0,0,0,0.00106383,0.00106383,0.107446809,0.00106383,0.65,0.011702128,0.054255319,0.00106383,0.171276596,0.00106383,0
0,4.3694,1.0986,3,6,0,0,0,0.004347826,0.004347826,0.004347826,0.134782609,0.004347826,0.004347826,0.004347826,0.004347826,0.830434783,0.004347826,0
4,6.5482,2.1972,0,0,333,0,1,0.001351351,0.717567568,0.001351351,0.041891892,0.001351351,0.001351351,0.001351351,0.001351351,0.231081081,0.001351351,1
0,0.0000,0.0000,0,2,0,0,0,0.002173913,0.132608696,0.002173913,0.045652174,0.002173913,0.545652174,0.002173913,0.002173913,0.263043478,0.002173913,0
0,7.5137,3.5264,0,0,0,0,1,0.001333333,0.001333333,0.001333333,0.148,0.001333333,0.014666667,0.001333333,0.041333333,0.361333333,0.428,1
0,9.3023,5.3566,0,1,0,0,0,0.010679612,0.000970874,0.000970874,0.000970874,0.000970874,0.127184466,0.059223301,0.000970874,0.136893204,0.661165049,1
0,0.0000,0.0000,5,6,0,0,0,0.004761905,0.528571429,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.290476191,0.147619048,0
0,0.0000,0.0000,3,3,0,0,0,0.003703704,0.003703704,0.003703704,0.003703704,0.707407407,0.003703704,0.077777778,0.003703704,0.188888889,0.003703704,0
2,2.3979,0.0000,0,0,290,1,1,0.001111111,0.49,0.034444444,0.001111111,0.267777778,0.001111111,0.067777778,0.001111111,0.134444444,0.001111111,0
1,5.9738,2.7081,1,2,417,1,1,0.062886598,0.001030928,0.124742268,0.001030928,0.001030928,0.48556701,0.186597938,0.001030928,0.135051546,0.001030928,0
1,4.5951,1.7918,0,2,1396,0,1,0.627966102,0.000847458,0.000847458,0.000847458,0.026271186,0.000847458,0.000847458,0.043220339,0.08559322,0.212711864,1
0,5.8021,2.5649,1,4,0,0,1,0.025581395,0.467441861,0.002325581,0.002325581,0.002325581,0.327906977,0.002325581,0.002325581,0.072093023,0.095348837,1
1,6.5043,3.4340,0,0,52,1,1,0.002083333,0.627083333,0.022916667,0.002083333,0.064583333,0.002083333,0.002083333,0.189583333,0.085416667,0.002083333,1
1,3.7136,0.0000,0,0,1574,1,1,0.001492537,0.001492537,0.001492537,0.001492537,0.001492537,0.001492537,0.091044776,0.06119403,0.598507463,0.240298508,1
1,4.4188,0.6931,0,0,1248,1,1,0.001234568,0.001234568,0.001234568,0.186419753,0.001234568,0.001234568,0.075308642,0.161728395,0.001234568,0.569135803,1
0,4.6347,1.3863,1,2,0,0,0,0.056363636,0.238181818,0.001818182,0.001818182,0.129090909,0.001818182,0.001818182,0.22,0.292727273,0.056363636,0
2,4.4427,1.6094,0,0,394,0,1,0.114814815,0.003703704,0.003703704,0.225925926,0.485185185,0.077777778,0.077777778,0.003703704,0.003703704,0.003703704,1
1,5.5413,1.9459,0,0,192,4,1,0.002941177,0.179411765,0.002941177,0.267647059,0.002941177,0.002941177,0.002941177,0.002941177,0.061764706,0.473529412,0
3,7.4483,4.1589,1,2,1705,2,1,0.001612903,0.001612903,0.001612903,0.227419355,0.001612903,0.098387097,0.001612903,0.340322581,0.291935484,0.033870968,1
1,5.5722,2.0794,0,0,1126,0,1,0.001754386,0.019298246,0.071929825,0.773684211,0.019298246,0.001754386,0.001754386,0.001754386,0.107017544,0.001754386,1
0,4.8283,1.3863,1,4,0,0,1,0.2984375,0.0015625,0.0015625,0.0171875,0.0015625,0.1734375,0.0015625,0.0015625,0.5015625,0.0015625,1
3,5.0304,2.1972,1,2,164,1,0,0.01,0.41,0.11,0.01,0.01,0.41,0.01,0.01,0.01,0.01,0
0,0.0000,0.0000,0,2,0,0,1,0.003703704,0.003703704,0.003703704,0.003703704,0.633333333,0.003703704,0.003703704,0.003703704,0.337037037,0.003703704,0
2,8.6679,4.8675,0,0,1395,1,1,0.005555556,0.838888889,0.005555556,0.061111111,0.005555556,0.005555556,0.005555556,0.005555556,0.061111111,0.005555556,1
2,8.9359,4.8828,0,2,685,7,1,0.06119403,0.165671642,0.165671642,0.105970149,0.001492537,0.434328358,0.001492537,0.001492537,0.06119403,0.001492537,0
0,6.3368,2.7726,0,1,0,0,0,0.163513514,0.122972973,0.001351351,0.014864865,0.001351351,0.014864865,0.001351351,0.001351351,0.10945946,0.568918919,1
0,5.5568,2.3026,2,3,0,0,0,0.02244898,0.002040816,0.002040816,0.430612245,0.002040816,0.042857143,0.002040816,0.002040816,0.144897959,0.348979592,1
1,4.5951,1.7918,1,2,441,0,1,0.0775,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.4775,0.1525,0.2775,1
0,2.3979,0.0000,0,0,0,0,1,0.001265823,0.001265823,0.001265823,0.267088608,0.381012658,0.001265823,0.001265823,0.013924051,0.330379747,0.001265823,1
2,7.0220,4.1744,1,3,831,0,0,0.001219512,0.245121951,0.257317073,0.001219512,0.001219512,0.184146342,0.074390244,0.074390244,0.074390244,0.086585366,0
3,5.1417,0.6931,4,10,1377,5,1,0.00131579,0.159210526,0.119736842,0.027631579,0.067105263,0.00131579,0.488157895,0.106578947,0.027631579,0.00131579,1
1,6.2577,2.7081,0,2,145,2,1,0.262,0.062,0.002,0.002,0.002,0.282,0.162,0.002,0.222,0.002,1
1,3.7136,1.6094,1,2,163,3,1,0.004347826,0.265217391,0.22173913,0.004347826,0.004347826,0.004347826,0.482608696,0.004347826,0.004347826,0.004347826,1
0,0.0000,0.0000,0,1,0,0,0,0.001724138,0.001724138,0.001724138,0.001724138,0.036206897,0.001724138,0.329310345,0.001724138,0.622413793,0.001724138,0
0,6.4568,2.8332,0,1,0,0,1,0.000326797,0.111437909,0.055882353,0.117973856,0.029738562,0.026470588,0.019934641,0.268300654,0.108169935,0.261764706,1
2,8.1676,3.9120,1,2,541,2,0,0.000961539,0.029807692,0.0875,0.260576923,0.000961539,0.116346154,0.010576923,0.000961539,0.164423077,0.327884615,1
